episode,avg_reward,episode_length,high_priority_success,num_windows,completed_high_total,obstacle_collisions,building_collisions,uav_uav_collisions,total_collisions,terminated_by_collision,mean_steps_to_complete,n_obstacles,inspection_z_fraction,completion_xy_radius,completion_z_tol,uav_sep,uav_sep_penalty,obstacle_collision_penalty,building_collision_penalty,uav_collision_penalty,terminate_on_collision
186,-174.47967529296875,300,0.375,2,3,31,0,1,32,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
187,-24.563798904418945,300,0.625,2,5,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
188,-74.175537109375,300,0.5,2,4,9,1,0,10,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
189,-63.264495849609375,300,0.5,2,4,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
190,-18.77792739868164,300,0.625,2,5,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
191,-129.25677490234375,300,0.25,2,2,9,1,0,10,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
192,-80.01587677001953,300,0.25,2,2,2,1,0,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
193,-13.087839126586914,300,0.625,2,5,2,0,0,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
194,-59.74456024169922,300,0.5,2,4,4,1,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
195,-176.53659057617188,300,0.25,2,2,17,4,0,21,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
196,-69.29627227783203,300,0.625,2,5,1,4,0,5,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
197,-184.48434448242188,300,0.125,2,1,26,0,0,26,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
198,-36.11430358886719,300,0.625,2,5,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
199,-38.31654357910156,300,0.625,2,5,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
200,-240.57542419433594,300,0.25,2,2,13,10,13,36,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
201,-79.56523132324219,300,0.375,2,3,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
202,-46.969581604003906,300,0.5,2,4,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
203,-58.50727081298828,300,0.375,2,3,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
204,-99.21153259277344,300,0.25,2,2,4,1,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
205,-66.32209014892578,300,0.375,2,3,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
206,-98.37889099121094,300,0.25,2,2,3,0,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
207,-173.44642639160156,300,0.0,2,0,5,2,1,8,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
208,-85.50212860107422,300,0.375,2,3,4,9,0,13,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
209,-81.54646301269531,300,0.375,2,3,2,0,1,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
210,-11.24281120300293,300,0.75,2,6,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
211,-85.41254425048828,300,0.375,2,3,0,3,1,4,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
212,-47.28276824951172,300,0.375,2,3,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
213,-132.5119171142578,300,0.125,2,1,8,0,1,9,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
214,-85.9766845703125,300,0.5,2,4,0,0,4,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
215,-43.68274688720703,300,0.5,2,4,0,3,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
216,-104.41323852539062,300,0.5,2,4,16,0,1,17,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
217,-12.389701843261719,300,0.75,2,6,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
218,-82.0704574584961,300,0.5,2,4,5,3,0,8,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
219,-21.508888244628906,300,0.625,2,5,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
220,-36.560665130615234,300,0.625,2,5,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
221,-82.43582916259766,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
222,-96.22023010253906,300,0.125,2,1,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
223,-62.81385803222656,300,0.5,2,4,3,2,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
224,-72.66255187988281,300,0.625,2,5,15,0,0,15,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
225,-56.9755973815918,300,0.375,2,3,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
226,-49.690155029296875,300,0.75,2,6,5,0,0,5,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
227,-48.818824768066406,300,0.625,2,5,3,5,0,8,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
228,-76.39358520507812,300,0.75,2,6,12,3,0,15,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
229,-62.52369689941406,300,0.375,2,3,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
230,-60.4974365234375,300,0.5,2,4,3,0,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
231,-111.31153869628906,300,0.125,2,1,4,0,0,4,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
232,-111.25363159179688,300,0.375,2,3,13,0,0,13,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
233,-162.78431701660156,300,0.375,2,3,1,18,4,23,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
234,-33.68935775756836,300,0.625,2,5,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
235,-42.136131286621094,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
236,-64.67105102539062,300,0.375,2,3,1,1,0,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
237,-83.81869506835938,300,0.375,2,3,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
238,-100.2252197265625,300,0.125,2,1,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
239,-10.683056831359863,300,0.75,2,6,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
240,-55.92926788330078,300,0.5,2,4,3,0,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
241,-38.24964141845703,300,0.5,2,4,1,5,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
242,4.971093654632568,300,0.875,2,7,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
243,-108.72207641601562,300,0.125,2,1,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
244,-59.50785827636719,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
245,-47.051387786865234,300,0.5,2,4,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
246,-58.98912811279297,300,0.5,2,4,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
247,-96.80987548828125,300,0.25,2,2,6,0,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
248,-142.32130432128906,300,0.5,2,4,0,10,8,18,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
249,12.413403511047363,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
250,-111.35076904296875,300,0.125,2,1,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
251,-104.02156829833984,300,0.125,2,1,3,3,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
252,-31.930891036987305,300,0.875,2,7,0,12,0,12,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
253,-16.928874969482422,300,0.875,2,7,0,2,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
254,-50.245384216308594,300,0.375,2,3,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
255,-36.05647659301758,300,0.625,2,5,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
256,-136.37753295898438,300,0.375,2,3,13,3,0,16,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
257,-65.38706970214844,300,0.625,2,5,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
258,-133.83932495117188,300,0.25,2,2,14,0,0,14,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
259,-91.7589111328125,300,0.25,2,2,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
260,-51.43450927734375,300,0.625,2,5,3,1,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
261,-93.8219223022461,300,0.125,2,1,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
262,-23.20716667175293,300,0.75,2,6,0,1,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
263,-53.21882629394531,300,0.5,2,4,2,0,0,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
264,-117.86042785644531,300,0.375,2,3,13,3,0,16,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
265,-64.78013610839844,300,0.5,2,4,1,2,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
266,-25.204580307006836,300,0.625,2,5,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
267,-65.01534271240234,300,0.5,2,4,0,9,1,10,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
268,-65.69047546386719,300,0.375,2,3,1,0,1,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
269,-134.92462158203125,300,0.25,2,2,0,16,0,16,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
270,1.6002190113067627,300,0.875,2,7,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
271,-65.5489501953125,300,0.5,2,4,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
272,-129.6484375,300,0.25,2,2,4,0,1,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
273,-72.53206634521484,300,0.75,2,6,14,1,0,15,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
274,-96.22655487060547,300,0.25,2,2,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
275,-55.883140563964844,300,0.75,2,6,1,4,1,6,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
276,-79.70122528076172,300,0.375,2,3,1,1,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
277,-86.79656982421875,300,0.375,2,3,1,0,6,7,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
278,-3.501175880432129,300,0.75,2,6,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
279,-44.43254852294922,300,0.5,2,4,1,1,0,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
280,-20.31882667541504,300,0.75,2,6,3,1,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
281,-83.91905212402344,300,0.25,2,2,2,1,0,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
282,-113.73921203613281,300,0.25,2,2,5,0,2,7,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
283,-61.19764709472656,300,0.5,2,4,0,2,1,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
284,-24.744606018066406,300,0.5,2,4,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
285,-66.03822326660156,300,0.5,2,4,1,3,0,4,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
286,-72.02029418945312,300,0.625,2,5,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
287,-142.5214385986328,300,0.25,2,2,1,4,6,11,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
288,-100.1628646850586,300,0.25,2,2,2,3,0,5,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
289,-33.193145751953125,300,0.625,2,5,0,0,2,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
290,-42.28679656982422,300,0.625,2,5,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
291,-57.93267059326172,300,0.625,2,5,2,6,0,8,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
292,-19.493520736694336,300,0.75,2,6,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
293,8.114395141601562,300,0.875,2,7,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
294,-55.33441162109375,300,0.5,2,4,5,0,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
295,-56.84745788574219,300,0.25,2,2,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
296,-20.69408416748047,300,0.5,2,4,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
297,-34.592533111572266,300,0.5,2,4,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
298,-159.09213256835938,300,0.125,2,1,1,17,0,18,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
299,-207.02679443359375,300,0.375,2,3,9,0,13,22,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
300,-22.014238357543945,300,0.75,2,6,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
301,-132.54905700683594,300,0.0,2,0,2,0,3,5,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
302,-59.06482696533203,300,0.5,2,4,2,1,0,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
303,-130.39488220214844,300,0.0,2,0,1,1,0,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
304,-102.55804443359375,300,0.25,2,2,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
305,-15.35684585571289,300,0.875,2,7,0,1,2,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
306,-34.56406784057617,300,0.75,2,6,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
307,14.39920711517334,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
308,-209.09609985351562,300,0.25,2,2,36,1,0,37,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
309,-50.18064880371094,300,0.5,2,4,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
310,-91.80597686767578,300,0.375,2,3,2,4,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
311,-65.47969818115234,300,0.375,2,3,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
312,-14.049979209899902,300,0.75,2,6,0,1,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
313,-83.71234893798828,300,0.375,2,3,0,1,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
314,-81.38599395751953,300,0.25,2,2,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
315,-67.54606628417969,300,0.25,2,2,3,0,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
316,-106.9479751586914,300,0.375,2,3,1,3,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
317,-71.19570922851562,300,0.125,2,1,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
318,-2.845895767211914,300,0.75,2,6,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
319,-80.85504150390625,300,0.375,2,3,2,4,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
320,-41.040672302246094,300,0.5,2,4,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
321,-121.48725891113281,300,0.25,2,2,8,3,0,11,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
322,-50.484413146972656,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
323,-65.91853332519531,300,0.5,2,4,4,6,0,10,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
324,-60.38422775268555,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
325,-54.30644989013672,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
326,-43.83743667602539,300,0.5,2,4,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
327,-97.59440612792969,300,0.375,2,3,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
328,-49.6984977722168,300,0.5,2,4,1,3,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
329,-67.9778060913086,300,0.5,2,4,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
330,-54.427555084228516,300,0.5,2,4,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
331,-25.572608947753906,300,0.625,2,5,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
332,-17.257118225097656,300,0.75,2,6,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
333,18.31998062133789,300,1.0,2,8,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
334,-207.2411346435547,300,0.5,2,4,0,1,23,24,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
335,-7.38590145111084,300,0.75,2,6,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
336,-81.96693420410156,300,0.375,2,3,0,10,0,10,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
337,-33.715126037597656,300,0.625,2,5,3,0,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
338,-92.80287170410156,300,0.375,2,3,3,1,1,5,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
339,-120.91065979003906,300,0.125,2,1,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
340,-62.356231689453125,300,0.5,2,4,2,3,2,7,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
341,-2.0233917236328125,300,0.75,2,6,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
342,-145.72190856933594,300,0.25,2,2,20,1,0,21,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
343,-40.19281005859375,300,0.5,2,4,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
344,-39.96080017089844,300,0.75,2,6,8,1,0,9,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
345,-54.40800476074219,300,0.5,2,4,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
346,-55.78778076171875,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
347,-16.344532012939453,300,0.75,2,6,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
348,-146.05381774902344,300,0.375,2,3,2,1,10,13,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
349,-52.00398635864258,300,0.5,2,4,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
350,-32.6121711730957,300,0.625,2,5,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
351,-39.45590591430664,300,0.625,2,5,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
352,-87.37224578857422,300,0.5,2,4,0,11,0,11,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
353,-9.157638549804688,300,0.75,2,6,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
354,-104.8867416381836,300,0.25,2,2,2,1,0,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
355,-74.1102294921875,300,0.25,2,2,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
356,-50.12617492675781,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
357,-68.68048858642578,300,0.5,2,4,2,1,0,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
358,-106.21652221679688,300,0.375,2,3,6,0,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
359,-18.73618507385254,300,0.75,2,6,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
360,-26.050479888916016,300,0.5,2,4,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
361,-80.42569732666016,300,0.25,2,2,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
362,-44.294105529785156,300,0.625,2,5,0,2,0,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
363,-33.56020736694336,300,0.5,2,4,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
364,-34.50344467163086,300,0.75,2,6,1,0,2,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
365,-39.332332611083984,300,0.5,2,4,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
366,-28.166492462158203,300,0.625,2,5,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
367,-15.811073303222656,300,0.75,2,6,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
368,-4.419509410858154,300,1.0,2,8,2,2,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
369,-34.29651641845703,300,0.5,2,4,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
370,-24.22395133972168,300,0.625,2,5,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
371,-63.144412994384766,300,0.625,2,5,5,1,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
372,-122.37040710449219,300,0.125,2,1,0,1,1,2,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
373,-16.53759002685547,300,0.75,2,6,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
374,-45.57996368408203,300,0.625,2,5,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
375,-115.75426483154297,300,0.625,2,5,0,1,10,11,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
376,-23.83001708984375,300,0.75,2,6,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
377,-52.308570861816406,300,0.625,2,5,0,6,3,9,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
378,-22.01666831970215,300,0.625,2,5,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
379,-18.107358932495117,300,0.875,2,7,2,5,0,7,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
380,-33.810020446777344,300,0.375,2,3,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
