episode,avg_reward,episode_length,high_priority_success,uav0_dist,uav1_dist,uav2_dist,uav3_dist,coll_uav_uav,coll_uav_obs,coll_uav_other_task,uav0_finish,uav1_finish,uav2_finish,uav3_finish
5795,15.132782936096191,300,1.0,2.59698224067688,2.7059390544891357,2.1377367973327637,0.3781471252441406,0,0,2,300,300,300,300
5796,8.872455596923828,300,1.0,3.4532864093780518,0.8409199118614197,1.0496692657470703,3.1766629219055176,0,8,0,300,300,300,300
5797,18.88149642944336,300,1.0,0.34066492319107056,2.9473249912261963,1.3243988752365112,2.8137528896331787,0,0,0,300,300,300,300
5798,27.241897583007812,300,1.0,0.6031709313392639,1.2452526092529297,0.5733475685119629,1.4342161417007446,0,0,0,300,300,300,300
5799,21.317794799804688,300,1.0,1.8173726797103882,3.5272624492645264,0.5401086807250977,0.3860015273094177,0,0,0,300,300,300,300
5800,26.164283752441406,300,1.0,0.4814228117465973,1.4070273637771606,1.7440979480743408,0.9277481436729431,0,0,0,300,300,300,300
5801,18.268505096435547,300,1.0,1.817848801612854,0.7400698661804199,2.043121099472046,1.4412766695022583,0,5,0,300,300,300,300
5802,23.538494110107422,300,1.0,2.102731227874756,1.4642436504364014,0.8163382411003113,1.3044874668121338,0,0,0,300,300,300,300
5803,23.621091842651367,300,1.0,1.5847481489181519,1.1984983682632446,1.5126835107803345,1.6120343208312988,0,0,0,300,300,300,300
5804,23.702938079833984,300,1.0,1.0174750089645386,0.5771108865737915,2.053354263305664,1.9473743438720703,0,0,0,300,300,300,300
5805,16.363136291503906,300,1.0,1.0683344602584839,3.6182000637054443,0.8301039934158325,0.4881703853607178,0,0,5,300,300,300,300
5806,22.972278594970703,300,1.0,0.875103235244751,0.8578703999519348,2.6555192470550537,1.364537000656128,0,1,0,300,300,300,300
5807,16.2259464263916,300,1.0,1.9922899007797241,0.9615464210510254,2.102442979812622,1.3066660165786743,0,6,0,300,300,300,300
5808,7.2620439529418945,300,1.0,0.9400316476821899,1.64473295211792,1.1069724559783936,1.3191134929656982,0,15,0,300,300,300,300
5809,1.6219978332519531,300,1.0,1.8309653997421265,2.46588397026062,1.0577433109283447,3.9237351417541504,0,10,2,300,300,300,300
5810,17.395490646362305,300,1.0,2.6578609943389893,3.785374641418457,1.0505008697509766,0.4527813792228699,0,0,0,300,300,300,300
5811,16.743528366088867,300,1.0,2.678292989730835,1.1531970500946045,0.39726004004478455,0.3657630681991577,0,7,0,300,300,300,300
5812,18.663549423217773,300,1.0,0.912628710269928,1.268263816833496,1.0143651962280273,0.5443280935287476,0,7,0,300,300,300,300
5813,15.865997314453125,300,1.0,1.7791366577148438,0.141998291015625,1.17640221118927,0.6765376925468445,0,9,0,300,300,300,300
5814,15.723281860351562,300,1.0,0.08660255372524261,2.580561637878418,0.9979283809661865,3.277695655822754,0,4,0,300,300,300,300
5815,25.806299209594727,300,1.0,2.022491931915283,0.3796946704387665,0.3014991283416748,1.7880399227142334,0,0,0,300,300,300,300
5816,18.996423721313477,300,1.0,1.1697577238082886,3.018134117126465,2.670675754547119,1.3009599447250366,0,0,0,300,300,300,300
5817,26.385669708251953,300,1.0,1.502282738685608,0.5613718032836914,0.19955295324325562,1.5927445888519287,0,0,0,300,300,300,300
5818,25.43718719482422,300,1.0,0.2263551503419876,1.2533808946609497,1.9528868198394775,1.2584656476974487,0,0,0,300,300,300,300
5819,11.689258575439453,300,1.0,1.9659438133239746,2.937682867050171,2.0869224071502686,0.36285918951034546,0,6,0,300,300,300,300
5820,24.62999153137207,300,1.0,1.1126656532287598,0.7477990388870239,0.3208652138710022,0.683586597442627,0,3,0,300,300,300,300
5821,16.306842803955078,300,1.0,1.0836524963378906,0.759696900844574,4.645907878875732,0.5609248280525208,0,0,0,300,300,300,300
5822,-13.156454086303711,300,1.0,3.7820966243743896,2.228048086166382,1.138513207435608,0.9050381779670715,0,26,0,300,300,300,300
5823,18.29068374633789,300,1.0,0.807422399520874,0.9653559327125549,3.8628792762756348,1.6073405742645264,0,1,0,300,300,300,300
5824,26.69894027709961,300,1.0,2.0779311656951904,0.2636069059371948,0.5899115800857544,0.8678332567214966,0,0,0,300,300,300,300
5825,21.402833938598633,300,1.0,0.7454245686531067,1.2146117687225342,0.6553434133529663,0.6884922981262207,0,5,0,300,300,300,300
5826,13.286527633666992,300,1.0,0.9256893992424011,2.96340012550354,0.6175117492675781,1.4005331993103027,0,7,0,300,300,300,300
5827,27.038360595703125,300,1.0,1.1062521934509277,0.8288207054138184,0.4652816951274872,1.4842767715454102,0,0,0,300,300,300,300
5828,27.309656143188477,300,1.0,1.7501477003097534,0.04717376083135605,1.2634905576705933,0.06785142421722412,0,0,0,300,300,300,300
5829,27.938201904296875,300,1.0,0.7040432691574097,0.9223366975784302,0.722493588924408,0.9779655933380127,0,0,0,300,300,300,300
5830,15.8840913772583,300,1.0,3.9330387115478516,1.5242583751678467,1.9522113800048828,2.118553638458252,0,0,0,300,300,300,300
5831,-8.084715843200684,300,1.0,1.6263012886047363,1.801050066947937,0.2970265746116638,2.9671263694763184,0,19,4,300,300,300,300
5832,23.273290634155273,300,1.0,0.4367772340774536,1.636124849319458,1.2501124143600464,2.76098370552063,0,0,0,300,300,300,300
5833,6.249789237976074,300,1.0,4.137463092803955,2.1588175296783447,1.250435471534729,2.008570432662964,1,2,4,300,300,300,300
5834,24.87868881225586,300,1.0,0.973766028881073,0.8801118731498718,1.9043519496917725,1.3582663536071777,0,0,0,300,300,300,300
5835,27.11822509765625,300,1.0,0.6866936087608337,0.6495551466941833,1.3102188110351562,1.2897342443466187,0,0,0,300,300,300,300
5836,21.129920959472656,300,1.0,2.0224573612213135,1.7842891216278076,1.6563810110092163,0.5628843307495117,0,2,0,300,300,300,300
5837,7.725797653198242,300,1.0,1.8413617610931396,1.5411803722381592,1.792004108428955,3.40340256690979,0,8,0,300,300,300,300
5838,14.903909683227539,300,1.0,0.816392719745636,2.048100471496582,2.8072595596313477,2.5569205284118652,0,3,0,300,300,300,300
5839,19.876741409301758,300,1.0,2.3233978748321533,3.205915689468384,0.39402320981025696,1.9858533143997192,0,0,0,300,300,300,300
5840,22.123966217041016,300,1.0,0.18479719758033752,0.5951179265975952,1.8445773124694824,2.594089984893799,0,1,0,300,300,300,300
5841,22.90203285217285,300,1.0,1.2604317665100098,1.5940800905227661,1.4296820163726807,2.666994333267212,0,0,0,300,300,300,300
5842,24.679798126220703,300,1.0,0.12430992722511292,1.063970685005188,2.088613510131836,1.5024998188018799,0,0,0,300,300,300,300
5843,26.604293823242188,300,1.0,0.14842906594276428,0.9484137296676636,1.024783730506897,1.5255128145217896,0,0,0,300,300,300,300
5844,21.85123634338379,300,1.0,0.3477258086204529,1.3893190622329712,2.3554115295410156,2.009791612625122,0,1,0,300,300,300,300
5845,24.524473190307617,300,1.0,2.5431504249572754,1.0790796279907227,0.7928054928779602,0.7147565484046936,0,0,0,300,300,300,300
5846,24.623964309692383,300,1.0,0.6215890645980835,1.0288630723953247,0.4248189926147461,2.770042657852173,0,0,0,300,300,300,300
5847,20.65276336669922,300,1.0,0.5998082160949707,2.494462728500366,2.4845454692840576,1.610247015953064,0,0,0,300,300,300,300
5848,25.43103790283203,300,1.0,0.6636791825294495,1.8183385133743286,0.5146692991256714,1.9463849067687988,0,0,0,300,300,300,300
5849,24.81802749633789,300,1.0,1.257785439491272,1.6423999071121216,1.725503921508789,0.6096258759498596,0,0,0,300,300,300,300
5850,21.30036163330078,300,1.0,0.47632983326911926,0.8421759605407715,3.205441951751709,1.3849464654922485,0,0,0,300,300,300,300
5851,9.480964660644531,300,1.0,2.838510751724243,0.2850739061832428,1.1200084686279297,3.819106340408325,0,0,6,300,300,300,300
5852,27.252685546875,300,1.0,0.7240734696388245,1.8035200834274292,0.7295221090316772,0.2949523627758026,0,0,0,300,300,300,300
5853,24.88987922668457,300,1.0,1.8020628690719604,0.8355993628501892,0.4171629548072815,1.5985220670700073,0,0,0,300,300,300,300
5854,15.846023559570312,300,1.0,2.424180507659912,3.9579148292541504,0.4640888571739197,0.7319495677947998,0,1,0,300,300,300,300
5855,16.95368194580078,300,1.0,0.5818964838981628,1.6008158922195435,1.0733023881912231,3.9134416580200195,0,0,0,300,300,300,300
5856,21.027297973632812,300,1.0,1.1127339601516724,1.2301462888717651,3.462895154953003,1.818998098373413,0,0,0,300,300,300,300
5857,12.132104873657227,300,1.0,0.23763766884803772,0.6655387282371521,1.1534020900726318,3.3697190284729004,0,8,0,300,300,300,300
5858,22.11193084716797,300,1.0,2.4035961627960205,1.2975709438323975,0.4183034598827362,2.34367299079895,0,0,0,300,300,300,300
5859,24.589187622070312,300,1.0,1.328670620918274,1.7923568487167358,0.7143635153770447,1.9700267314910889,0,0,0,300,300,300,300
5860,24.40438461303711,300,1.0,1.7239595651626587,1.9623801708221436,1.6555689573287964,0.5465444326400757,0,0,0,300,300,300,300
5861,27.489120483398438,300,1.0,0.32819193601608276,0.23990443348884583,1.176966667175293,1.383832335472107,0,0,0,300,300,300,300
5862,26.688936233520508,300,1.0,1.4090256690979004,1.0499293804168701,0.7051823139190674,0.6542065739631653,0,0,0,300,300,300,300
5863,-1.712188720703125,300,1.0,3.3501179218292236,1.7025727033615112,0.9664019346237183,0.6818640232086182,0,18,0,300,300,300,300
5864,9.065149307250977,300,1.0,0.07012984156608582,1.27194344997406,2.0484745502471924,2.5926966667175293,0,8,3,300,300,300,300
5865,23.206207275390625,300,1.0,2.1951959133148193,1.9588170051574707,0.3414030969142914,0.8429296016693115,0,0,0,300,300,300,300
5866,21.064926147460938,300,1.0,1.296629548072815,1.799465298652649,2.79852294921875,0.42201605439186096,0,0,0,300,300,300,300
5867,25.392654418945312,300,1.0,0.3904837667942047,1.6415014266967773,1.2581287622451782,0.6830946207046509,0,1,0,300,300,300,300
5868,29.208057403564453,300,1.0,0.9112059473991394,0.29352816939353943,0.24594441056251526,0.216175377368927,0,0,0,300,300,300,300
5869,13.737823486328125,300,1.0,1.5255651473999023,2.06036376953125,0.7017139196395874,0.8533181548118591,0,9,0,300,300,300,300
5870,-3.4820947647094727,300,1.0,2.7575926780700684,0.3770124316215515,4.814403533935547,1.4193577766418457,0,14,1,300,300,300,300
5871,23.875995635986328,300,1.0,1.5635383129119873,1.7982673645019531,0.06530185788869858,2.1594455242156982,0,0,0,300,300,300,300
5872,21.489118576049805,300,1.0,2.185065507888794,1.1516225337982178,1.292701005935669,1.1159498691558838,0,2,0,300,300,300,300
5873,25.077213287353516,300,1.0,0.4433067739009857,1.1933337450027466,2.4120888710021973,0.8177917003631592,0,0,0,300,300,300,300
5874,12.471999168395996,300,1.0,1.5344802141189575,1.259708046913147,0.2690085470676422,1.3103678226470947,0,8,3,300,300,300,300
5875,17.570066452026367,300,1.0,0.9839031100273132,1.706714153289795,1.4375468492507935,1.8886364698410034,0,6,0,300,300,300,300
5876,23.455244064331055,300,1.0,0.3114634156227112,2.034364700317383,0.7708510756492615,1.0312007665634155,0,2,0,300,300,300,300
5877,23.13789176940918,300,1.0,1.991259217262268,1.6554864645004272,0.2299017459154129,1.6606419086456299,0,0,0,300,300,300,300
5878,14.977377891540527,300,1.0,0.3722287118434906,3.4086287021636963,0.5249555110931396,2.4937901496887207,0,3,0,300,300,300,300
5879,21.462337493896484,300,1.0,2.094128370285034,2.7924747467041016,0.8462033867835999,0.34470534324645996,0,0,0,300,300,300,300
5880,22.381467819213867,300,1.0,0.46645599603652954,0.7934297323226929,0.6038507223129272,3.363712787628174,0,0,0,300,300,300,300
5881,19.82001495361328,300,1.0,0.38327300548553467,2.7891902923583984,1.3640234470367432,0.4306265115737915,0,4,0,300,300,300,300
5882,25.434818267822266,300,1.0,1.5404001474380493,1.3497058153152466,1.752373456954956,0.7480034232139587,0,0,0,300,300,300,300
5883,22.538705825805664,300,1.0,1.2563390731811523,1.1168904304504395,1.7250094413757324,0.07083877176046371,0,0,3,300,300,300,300
5884,28.326213836669922,300,1.0,0.6087734699249268,0.08660255372524261,1.5461808443069458,0.1810799241065979,0,0,0,300,300,300,300
5885,23.334476470947266,300,1.0,0.7855376601219177,1.504831075668335,0.1297389268875122,1.389248013496399,0,3,0,300,300,300,300
5886,27.803184509277344,300,1.0,0.37885457277297974,0.7007503509521484,1.323745608329773,0.3536985218524933,0,0,0,300,300,300,300
5887,22.038972854614258,300,1.0,1.110657811164856,0.2427370250225067,1.1185771226882935,3.3276023864746094,0,0,0,300,300,300,300
5888,26.777305603027344,300,1.0,1.3261523246765137,0.89170902967453,0.878315806388855,1.2891530990600586,0,0,0,300,300,300,300
5889,12.482488632202148,300,1.0,3.997958183288574,2.2456936836242676,1.617563009262085,2.034986972808838,0,0,0,300,300,300,300
5890,26.798381805419922,300,1.0,0.5932316184043884,1.1310561895370483,1.3686118125915527,0.9240818023681641,0,0,0,300,300,300,300
5891,22.175228118896484,300,1.0,1.0514111518859863,0.07615208625793457,3.0923612117767334,1.1960095167160034,0,0,0,300,300,300,300
5892,26.29367446899414,300,1.0,0.3541625142097473,0.43426069617271423,2.5296192169189453,0.3345053791999817,0,0,0,300,300,300,300
5893,17.04604721069336,300,1.0,1.3694669008255005,2.628586530685425,1.0238293409347534,2.103720188140869,0,4,0,300,300,300,300
5894,28.700149536132812,300,1.0,0.07706453651189804,0.19546712934970856,0.42163383960723877,0.8651331067085266,0,0,0,300,300,300,300
5895,26.69989013671875,300,1.0,1.6118364334106445,0.7276560068130493,0.878429114818573,0.9462661147117615,0,0,0,300,300,300,300
5896,20.246501922607422,300,1.0,1.5208784341812134,2.4806485176086426,2.11672043800354,1.436841368675232,0,0,0,300,300,300,300
5897,7.995089530944824,300,1.0,0.5459421873092651,1.5214135646820068,3.3647210597991943,0.4689180552959442,0,11,0,300,300,300,300
5898,19.61453628540039,300,1.0,1.6872823238372803,2.9441072940826416,1.21732497215271,1.4951010942459106,0,1,0,300,300,300,300
5899,20.924203872680664,300,1.0,2.5468766689300537,1.34857976436615,0.08157961815595627,0.7787591814994812,0,0,3,300,300,300,300
5900,28.155912399291992,300,1.0,0.45845890045166016,0.15339316427707672,1.3034358024597168,0.28582873940467834,0,0,0,300,300,300,300
5901,20.28899383544922,300,1.0,1.5559511184692383,2.321077346801758,2.2941293716430664,0.9819758534431458,0,0,1,300,300,300,300
5902,20.02155303955078,300,1.0,1.137416958808899,0.8679789304733276,1.3785746097564697,1.6522297859191895,0,5,0,300,300,300,300
5903,7.842045307159424,300,1.0,0.39425063133239746,3.944059371948242,1.9233605861663818,2.51507568359375,0,5,0,300,300,300,300
5904,25.308460235595703,300,1.0,2.5308074951171875,0.677055835723877,0.8585508465766907,0.7269688248634338,0,0,0,300,300,300,300
5905,17.679203033447266,300,1.0,1.1584104299545288,0.5612971186637878,1.719381332397461,1.6446335315704346,0,6,0,300,300,300,300
5906,25.937564849853516,300,1.0,1.560473084449768,0.9760276079177856,0.5837838053703308,1.4571335315704346,0,0,0,300,300,300,300
5907,17.25074005126953,300,1.0,2.4901037216186523,1.138737678527832,1.146724820137024,1.3917962312698364,0,0,5,300,300,300,300
5908,26.360618591308594,300,1.0,0.8705509901046753,1.6761515140533447,0.27410879731178284,1.2343896627426147,0,0,0,300,300,300,300
5909,17.05010414123535,300,1.0,1.454432487487793,1.3928896188735962,1.121989369392395,0.7927175164222717,0,7,0,300,300,300,300
5910,15.690366744995117,300,1.0,3.5181431770324707,1.906920313835144,2.1640868186950684,0.6237545013427734,0,0,0,300,300,300,300
5911,19.275279998779297,300,1.0,0.4894868731498718,3.1790122985839844,2.1237831115722656,1.2694787979125977,0,0,0,300,300,300,300
5912,19.94002914428711,300,1.0,2.6025736331939697,0.4072643518447876,1.8718488216400146,1.7613073587417603,0,0,2,300,300,300,300
5913,9.574503898620605,300,1.0,1.0593050718307495,1.1803404092788696,2.4941811561584473,2.513353109359741,0,9,0,300,300,300,300
5914,27.05388641357422,300,1.0,0.9567934274673462,0.050620630383491516,0.9950815439224243,1.868921160697937,0,0,0,300,300,300,300
5915,14.376510620117188,300,1.0,1.0229073762893677,1.437914252281189,1.850860595703125,4.199206829071045,0,0,0,300,300,300,300
5916,27.14405059814453,300,1.0,1.5334450006484985,0.15743115544319153,1.0174449682235718,0.5403257012367249,0,0,0,300,300,300,300
5917,20.13105583190918,300,1.0,1.3062762022018433,1.1571428775787354,0.7616495490074158,0.36689209938049316,0,6,0,300,300,300,300
5918,27.03815460205078,300,1.0,0.8005998134613037,1.5394963026046753,1.5299912691116333,0.5537545680999756,0,0,0,300,300,300,300
5919,23.342506408691406,300,1.0,2.3063700199127197,0.7495240569114685,1.5659865140914917,0.7215628623962402,0,0,0,300,300,300,300
5920,16.460390090942383,300,1.0,2.821742534637451,2.7365849018096924,1.0525883436203003,2.6708574295043945,0,0,0,300,300,300,300
5921,19.470163345336914,300,1.0,1.3443678617477417,2.5211851596832275,0.7272369265556335,2.761775255203247,0,1,0,300,300,300,300
5922,18.86464500427246,300,1.0,0.6426379680633545,3.535341501235962,1.558695673942566,2.0480475425720215,0,0,0,300,300,300,300
5923,24.471092224121094,300,1.0,0.562741756439209,0.9958356618881226,2.7808804512023926,0.5234684944152832,0,0,0,300,300,300,300
5924,15.901782989501953,300,1.0,1.4472835063934326,1.0291509628295898,0.1895182728767395,2.827943801879883,0,0,6,300,300,300,300
5925,23.53986930847168,300,1.0,1.6658813953399658,2.0918192863464355,1.3291575908660889,2.1359684467315674,0,0,0,300,300,300,300
5926,10.101340293884277,300,1.0,1.19916570186615,1.817204475402832,0.6924007534980774,1.3465235233306885,0,12,0,300,300,300,300
5927,17.57440948486328,300,1.0,2.739945411682129,1.6131243705749512,2.8626787662506104,1.3531638383865356,0,0,0,300,300,300,300
5928,26.55038833618164,300,1.0,1.8262085914611816,1.5713590383529663,0.24936950206756592,0.5992326736450195,0,0,0,300,300,300,300
5929,17.8984317779541,300,1.0,1.6291117668151855,1.1281306743621826,3.2462575435638428,0.5952439308166504,0,0,3,300,300,300,300
5930,15.769123077392578,300,1.0,2.029604434967041,2.02274489402771,0.829237699508667,0.8153182864189148,0,7,0,300,300,300,300
5931,22.2584228515625,300,1.0,0.6565461158752441,0.6193599700927734,3.405693531036377,0.9398874044418335,0,0,0,300,300,300,300
5932,12.553701400756836,300,1.0,1.4937602281570435,2.456904649734497,3.1268839836120605,1.6732044219970703,0,0,2,300,300,300,300
5933,14.633966445922852,300,1.0,0.31663429737091064,0.7966196537017822,1.5474809408187866,0.9527971744537354,0,10,0,300,300,300,300
5934,24.094717025756836,300,1.0,0.9389106035232544,0.5396265387535095,0.6393153667449951,2.7900171279907227,0,0,0,300,300,300,300
