episode,avg_reward,episode_length,high_priority_success,num_windows,completed_high_total,obstacle_collisions,building_collisions,uav_uav_collisions,total_collisions,terminated_by_collision,mean_steps_to_complete,n_obstacles,inspection_z_fraction,completion_xy_radius,completion_z_tol,uav_sep,uav_sep_penalty,obstacle_collision_penalty,building_collision_penalty,uav_collision_penalty,terminate_on_collision
2468,28.684789657592773,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2469,-3.6994686126708984,300,1.0,2,8,2,3,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2470,29.495452880859375,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2471,4.425168991088867,300,0.875,2,7,2,1,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2472,15.552030563354492,300,1.0,2,8,1,4,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2473,13.474955558776855,300,0.875,2,7,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2474,3.1198012828826904,300,1.0,2,8,1,2,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2475,9.17929744720459,300,0.875,2,7,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2476,22.253835678100586,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2477,-11.166098594665527,300,0.875,2,7,2,4,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2478,13.024665832519531,300,1.0,2,8,3,2,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2479,36.75118637084961,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2480,10.550982475280762,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2481,-25.85487174987793,300,1.0,2,8,11,1,0,12,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2482,-10.544724464416504,300,1.0,2,8,4,3,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2483,-9.720727920532227,300,1.0,2,8,2,2,1,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2484,-7.151137351989746,300,0.75,2,6,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2485,-13.497406005859375,300,0.75,2,6,0,2,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2486,16.53110694885254,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2487,-11.537423133850098,300,1.0,2,8,2,3,1,6,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2488,22.594762802124023,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2489,-1.3136253356933594,300,0.75,2,6,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2490,20.820606231689453,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2491,16.339616775512695,300,0.875,2,7,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2492,11.12491226196289,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2493,15.105491638183594,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2494,3.27581787109375,300,1.0,2,8,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2495,31.687498092651367,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2496,-7.574518203735352,300,0.875,2,7,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2497,14.527288436889648,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2498,19.888446807861328,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2499,21.634376525878906,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2500,-4.250608444213867,300,0.875,2,7,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2501,20.13996696472168,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2502,-2.9338226318359375,300,0.625,2,5,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2503,17.075685501098633,300,1.0,2,8,0,0,1,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2504,21.131847381591797,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2505,29.105575561523438,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2506,14.820154190063477,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2507,23.22854232788086,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2508,15.217442512512207,300,1.0,2,8,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2509,11.278619766235352,300,1.0,2,8,4,1,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2510,23.593521118164062,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2511,21.4156436920166,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2512,32.95387268066406,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2513,30.474987030029297,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2514,23.638225555419922,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2515,28.7170352935791,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2516,27.30555534362793,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2517,19.46831512451172,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2518,28.26367950439453,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2519,16.263938903808594,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2520,6.9486188888549805,300,1.0,2,8,1,2,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2521,12.023529052734375,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2522,32.56793212890625,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2523,28.440458297729492,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2524,18.842653274536133,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2525,1.3783483505249023,300,0.875,2,7,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2526,11.824864387512207,300,0.875,2,7,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2527,10.340270042419434,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2528,8.903971672058105,300,1.0,2,8,0,5,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2529,19.229066848754883,300,0.875,2,7,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2530,12.003032684326172,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2531,19.150785446166992,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2532,30.89487648010254,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2533,-4.814180374145508,300,1.0,2,8,0,2,4,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2534,-4.8898115158081055,300,1.0,2,8,4,5,0,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2535,6.351330757141113,300,0.75,2,6,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2536,11.596088409423828,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2537,6.351828575134277,300,0.875,2,7,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2538,23.9310359954834,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2539,25.41872787475586,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2540,21.656322479248047,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2541,27.092329025268555,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2542,-2.478749990463257,300,0.875,2,7,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2543,31.649566650390625,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2544,10.247349739074707,300,0.875,2,7,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2545,20.865074157714844,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2546,12.845255851745605,300,1.0,2,8,2,1,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2547,22.863040924072266,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2548,28.099889755249023,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2549,28.073543548583984,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2550,25.03305435180664,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2551,-0.014684677124023438,300,0.875,2,7,1,1,1,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2552,0.09522366523742676,300,1.0,2,8,2,4,1,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2553,28.662612915039062,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2554,21.436851501464844,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2555,19.797897338867188,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2556,-110.56135559082031,300,0.875,2,7,0,0,17,17,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2557,10.421185493469238,300,0.875,2,7,3,0,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2558,-13.571653366088867,300,1.0,2,8,2,5,1,8,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2559,9.988973617553711,300,0.875,2,7,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2560,19.8311767578125,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2561,17.834135055541992,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2562,13.994439125061035,300,1.0,2,8,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2563,16.52786636352539,300,1.0,2,8,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2564,10.128593444824219,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2565,11.520139694213867,300,0.875,2,7,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2566,9.336383819580078,300,1.0,2,8,2,1,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2567,31.451021194458008,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2568,14.75558853149414,300,1.0,2,8,3,0,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2569,-27.82699966430664,300,0.875,2,7,3,7,0,10,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2570,1.1405916213989258,300,0.875,2,7,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2571,11.487425804138184,300,1.0,2,8,0,3,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2572,25.32404899597168,300,1.0,2,8,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2573,24.08496856689453,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2574,6.680117607116699,300,1.0,2,8,1,1,1,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2575,-12.165426254272461,300,0.625,2,5,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2576,16.991226196289062,300,1.0,2,8,0,1,1,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2577,20.071632385253906,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2578,-0.5828291773796082,300,1.0,2,8,3,1,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2579,-3.7838358879089355,300,1.0,2,8,2,3,1,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2580,13.686589241027832,300,0.875,2,7,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2581,24.6727294921875,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2582,8.672078132629395,300,1.0,2,8,3,2,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2583,-11.840812683105469,300,0.875,2,7,0,2,2,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2584,23.639772415161133,300,1.0,2,8,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2585,9.413372039794922,300,1.0,2,8,1,4,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2586,21.96163558959961,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2587,11.886847496032715,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2588,11.737142562866211,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2589,13.361703872680664,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2590,13.565433502197266,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2591,22.220008850097656,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2592,5.390362739562988,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2593,15.398219108581543,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2594,21.55606460571289,300,1.0,2,8,0,0,0,0,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2595,21.32118797302246,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2596,6.5229668617248535,300,1.0,2,8,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2597,27.04242515563965,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2598,24.856395721435547,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2599,12.945449829101562,300,0.875,2,7,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2600,10.536623001098633,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2601,24.539525985717773,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2602,23.742124557495117,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2603,7.539884090423584,300,1.0,2,8,2,3,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2604,27.985511779785156,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2605,6.339743614196777,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2606,9.896844863891602,300,1.0,2,8,1,4,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2607,29.76380157470703,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2608,26.454273223876953,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2609,7.602617263793945,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2610,6.295827865600586,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2611,10.677101135253906,300,1.0,2,8,3,0,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2612,13.87648868560791,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2613,8.60052490234375,300,1.0,2,8,4,2,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2614,11.103748321533203,300,0.875,2,7,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2615,-19.804595947265625,300,0.75,2,6,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2616,1.5676450729370117,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2617,24.200193405151367,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2618,28.162609100341797,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2619,23.080249786376953,300,1.0,2,8,0,1,1,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2620,15.190692901611328,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2621,0.48099756240844727,300,1.0,2,8,3,1,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2622,20.76250457763672,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2623,21.9393253326416,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2624,19.860212326049805,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2625,25.961986541748047,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2626,18.307052612304688,300,1.0,2,8,0,2,1,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2627,-7.013354778289795,300,1.0,2,8,5,2,1,8,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2628,8.43954849243164,300,0.875,2,7,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2629,24.762556076049805,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2630,23.59185791015625,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2631,19.731094360351562,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2632,17.92351531982422,300,1.0,2,8,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2633,13.10312557220459,300,1.0,2,8,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2634,13.89904499053955,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2635,-10.573172569274902,300,1.0,2,8,0,4,2,6,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2636,16.349422454833984,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2637,14.97448444366455,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2638,24.63286018371582,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2639,33.175804138183594,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2640,30.16521644592285,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2641,11.809602737426758,300,1.0,2,8,4,1,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2642,24.004459381103516,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2643,0.12279415130615234,300,1.0,2,8,3,3,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2644,18.69338607788086,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2645,-10.542220115661621,300,1.0,2,8,0,7,1,8,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2646,25.39626121520996,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2647,21.750102996826172,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2648,14.879137992858887,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2649,19.488094329833984,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2650,25.260154724121094,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2651,9.873205184936523,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2652,20.434494018554688,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2653,17.577068328857422,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2654,18.22561264038086,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2655,1.6750514507293701,300,0.875,2,7,4,1,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2656,15.389867782592773,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2657,-94.68666076660156,300,0.75,2,6,0,3,13,16,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2658,27.171512603759766,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2659,13.80901050567627,300,1.0,2,8,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2660,18.968109130859375,300,0.875,2,7,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
2661,8.3568115234375,300,1.0,2,8,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
